Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,Total_Value
MED9243,Amoxicillin,Injection,273.0,457.85,Medisupply Co.,2026-10-15,24-03-2025,31.0,No,34.0,Shelf 1,124993.05
MED9244,Omeprazole,Tablet,406.0,28.25,Pharmaplus,2027-08-24,23-07-2025,83.0,Yes,133.0,Cold Storage,11469.5
MED9245,Insulin,Syrup,471.0,409.42,Pharmaplus,2029-08-07,20-04-2025,77.0,No,299.0,Shelf 2,192836.82
MED9246,Ibuprofen,Injection,141.0,458.75,Healthcare Distributors,2027-07-25,09-12-2025,68.0,Yes,198.0,Shelf 2,64683.75
MED9247,Insulin,Tablet,71.0,264.18,Healthcare Distributors,2026-11-21,28-03-2025,30.0,No,277.0,Rack B,18756.78
MED9248,Metformin,Injection,351.0,405.03,Healthcare Distributors,2029-09-02,12-02-2025,81.0,No,232.0,Rack B,142165.53
MED9249,Metformin,Injection,35.0,476.5,Wellness Pharma,2027-03-20,08-12-2025,87.0,No,129.0,Cold Storage,16677.5
MED9250,Metformin,Tablet,467.0,484.2,Pharmaplus,2028-09-20,17-12-2025,27.0,No,80.0,Shelf 1,226121.4
MED9251,Paracetamol,Syrup,76.0,467.93,Healthcare Distributors,2028-09-10,25-02-2025,95.0,No,130.0,Rack C,35562.68
MED9252,Amoxicillin,Capsule,238.0,58.18,Pharmaplus,2027-06-03,06-04-2025,21.0,Yes,38.0,Cold Storage,13846.84
MED9253,Azithromycin,Syrup,221.0,228.46,Pharmaplus,2026-08-13,17-06-2025,55.0,No,100.0,Cold Storage,50489.66
MED9254,Cetirizine,Capsule,275.0,188.19,Wellness Pharma,2026-07-13,10-03-2025,39.0,Yes,13.0,Rack C,51752.25
MED9255,Omeprazole,Injection,151.0,451.49,Apollo Meds,2028-03-10,03-01-2025,49.0,No,39.0,Shelf 1,68174.99
MED9256,Insulin,Injection,245.0,82.95,Caremed Pvt Ltd,2029-11-13,21-12-2025,32.0,No,84.0,Rack B,20322.75
MED9257,Paracetamol,Tablet,176.0,467.55,Medisupply Co.,2027-03-01,25-11-2025,48.0,Yes,228.0,Shelf 2,82288.8
MED9258,Metformin,Syrup,202.0,379.9,Caremed Pvt Ltd,2027-06-29,22-05-2025,40.0,No,225.0,Rack C,76739.79999999999
MED9259,Dolo 680,Capsule,294.0,79.71,Medisupply Co.,2027-04-20,14-10-2025,39.0,No,131.0,Shelf 2,23434.739999999998
MED9260,Metformin,Syrup,390.0,361.73,Healthcare Distributors,2029-07-06,07-11-2025,84.0,Yes,225.0,Rack B,141074.7
MED9261,Vitamin C,Capsule,61.0,70.87,Caremed Pvt Ltd,2027-06-27,07-08-2025,42.0,No,240.0,Shelf 1,4323.070000000001
MED9262,Cetirizine,Tablet,346.0,80.55,Medisupply Co.,2028-01-20,05-07-2025,42.0,Yes,286.0,Rack A,27870.3
MED9263,Metformin,Injection,111.0,260.66,Medisupply Co.,2027-06-26,22-06-2025,100.0,Yes,262.0,Cold Storage,28933.260000000002
MED9264,Cetirizine,Capsule,199.0,349.58,Apollo Meds,2027-12-01,06-05-2025,97.0,Yes,227.0,Rack A,69566.42
MED9265,Paracetamol,Tablet,147.0,473.69,Pharmaplus,2028-01-11,10-04-2025,54.0,Yes,205.0,Cold Storage,69632.43
MED9266,Cetirizine,Capsule,95.0,92.56,Pharmaplus,2026-10-30,03-08-2025,85.0,No,33.0,Shelf 2,8793.2
MED9267,Vitamin C,Syrup,149.0,32.56,Apollo Meds,2029-01-17,23-10-2025,71.0,No,67.0,Rack A,4851.4400000000005
MED9268,Amoxicillin,Capsule,7.0,466.47,Wellness Pharma,2027-12-29,31-05-2025,31.0,Yes,270.0,Shelf 1,3265.29
MED9269,Insulin,Capsule,404.0,139.18,Pharmaplus,2028-04-22,20-03-2025,48.0,Yes,36.0,Cold Storage,56228.72
MED9270,Azithromycin,Injection,222.0,54.39,Caremed Pvt Ltd,2026-11-14,25-07-2025,57.0,No,36.0,Shelf 1,12074.58
MED9271,Omeprazole,Tablet,9.0,317.85,Healthcare Distributors,2027-08-17,08-10-2025,15.0,No,177.0,Rack A,2860.65
MED9272,Azithromycin,Syrup,115.0,146.99,Healthcare Distributors,2026-08-18,20-03-2025,82.0,No,224.0,Rack B,16903.850000000002
MED9273,Ibuprofen,Injection,441.0,474.85,Apollo Meds,2029-03-17,22-03-2025,30.0,No,86.0,Shelf 2,209408.85
MED9274,Paracetamol,Tablet,81.0,375.51,Healthcare Distributors,2027-07-10,21-11-2025,71.0,No,2.0,Cold Storage,30416.309999999998
MED9275,Vitamin C,Injection,380.0,416.18,Caremed Pvt Ltd,2026-12-07,25-11-2025,22.0,Yes,115.0,Rack A,158148.4
MED9276,Paracetamol,Injection,178.0,213.8,Apollo Meds,2028-08-14,19-09-2025,27.0,Yes,54.0,Shelf 1,38056.4
MED9277,Dolo 680,Tablet,136.0,353.36,Medisupply Co.,2027-08-25,02-09-2025,58.0,Yes,198.0,Rack A,48056.96
MED9278,Vitamin C,Syrup,342.0,86.67,Healthcare Distributors,2027-05-20,02-02-2025,100.0,No,47.0,Shelf 2,29641.14
MED9279,Azithromycin,Capsule,406.0,115.2,Caremed Pvt Ltd,2028-08-24,14-07-2025,89.0,Yes,52.0,Shelf 2,46771.200000000004
MED9280,Paracetamol,Syrup,6.0,255.36,Pharmaplus,2027-06-05,07-10-2025,40.0,Yes,44.0,Shelf 2,1532.16
MED9281,Azithromycin,Capsule,340.0,495.89,Wellness Pharma,2027-06-19,24-03-2025,63.0,No,221.0,Rack A,168602.6
MED9282,Insulin,Injection,94.0,79.64,Apollo Meds,2026-08-16,24-01-2025,42.0,Yes,53.0,Shelf 2,7486.16
MED9283,Vitamin C,Injection,77.0,49.16,Medisupply Co.,2028-08-11,14-06-2025,70.0,Yes,76.0,Rack B,3785.3199999999997
MED9284,Cetirizine,Tablet,19.0,166.8,Healthcare Distributors,2026-10-29,24-07-2025,13.0,No,140.0,Rack C,3169.2000000000003
MED9285,Azithromycin,Syrup,15.0,433.16,Healthcare Distributors,2027-03-31,28-04-2025,26.0,No,92.0,Shelf 1,6497.400000000001
MED9286,Insulin,Capsule,206.0,12.77,Wellness Pharma,2027-10-24,09-09-2025,45.0,Yes,116.0,Rack B,2630.62
MED9287,Omeprazole,Syrup,15.0,302.12,Caremed Pvt Ltd,2027-10-18,06-05-2025,22.0,No,218.0,Rack C,4531.8
MED9288,Omeprazole,Capsule,329.0,417.81,Apollo Meds,2026-07-20,07-10-2025,40.0,No,6.0,Rack B,137459.49
MED9289,Amoxicillin,Tablet,178.0,493.03,Caremed Pvt Ltd,2028-09-27,15-03-2025,64.0,No,128.0,Cold Storage,87759.34
MED9290,Azithromycin,Injection,195.0,29.59,Medisupply Co.,2028-04-26,28-04-2025,34.0,Yes,178.0,Rack A,5770.05
MED9291,Insulin,Capsule,131.0,197.21,Caremed Pvt Ltd,2026-09-29,29-08-2025,22.0,Yes,80.0,Rack A,25834.510000000002
MED9292,Metformin,Tablet,207.0,38.09,Pharmaplus,2027-05-01,11-02-2025,98.0,Yes,30.0,Shelf 1,7884.630000000001
MED9293,Insulin,Capsule,353.0,340.98,Wellness Pharma,2028-12-28,01-09-2025,95.0,Yes,137.0,Rack B,120365.94
MED9294,Dolo 680,Syrup,385.0,382.53,Pharmaplus,2026-06-09,09-09-2025,67.0,Yes,24.0,Shelf 1,147274.05
MED9295,Ibuprofen,Capsule,445.0,316.45,Caremed Pvt Ltd,2028-09-25,30-04-2025,46.0,No,136.0,Cold Storage,140820.25
MED9296,Ibuprofen,Capsule,474.0,419.62,Apollo Meds,2029-08-07,08-04-2025,89.0,Yes,7.0,Shelf 1,198899.88
MED9297,Metformin,Injection,268.0,37.81,Apollo Meds,2027-12-06,13-08-2025,46.0,Yes,107.0,Shelf 1,10133.08
MED9298,Dolo 650,Tablet,466.0,35.5,Healthcare Distributors,2028-09-14,06-12-2025,63.0,No,195.0,Rack B,16543.0
MED9299,Dolo 650,Syrup,389.0,216.65,Apollo Meds,2027-04-18,25-05-2025,30.0,Yes,13.0,Rack C,84276.85
MED9300,Cetirizine,Injection,189.0,65.76,Pharmaplus,2028-12-23,12-04-2025,81.0,No,26.0,Shelf 2,12428.640000000001
MED9301,Azithromycin,Injection,139.0,207.04,Medisupply Co.,2026-07-09,23-11-2025,50.0,Yes,211.0,Rack B,28778.559999999998
MED9302,Ibuprofen,Injection,115.0,483.97,Caremed Pvt Ltd,2029-05-24,08-03-2025,47.0,No,298.0,Rack C,55656.55
MED9303,Vitamin C,Tablet,223.0,183.54,Healthcare Distributors,2027-01-07,31-08-2025,50.0,Yes,12.0,Rack C,40929.42
MED9304,Cetirizine,Syrup,300.0,342.81,Medisupply Co.,2027-07-04,23-01-2025,24.0,Yes,170.0,Rack A,102843.0
MED9305,Azithromycin,Capsule,434.0,326.06,Healthcare Distributors,2027-01-07,11-04-2025,86.0,Yes,119.0,Shelf 2,141510.04
MED9306,Cetirizine,Syrup,474.0,237.1,Caremed Pvt Ltd,2028-01-22,31-12-2025,27.0,No,268.0,Cold Storage,112385.4
MED9307,Paracetamol,Capsule,135.0,273.05,Caremed Pvt Ltd,2028-10-11,15-09-2025,58.0,Yes,121.0,Shelf 2,36861.75
MED9308,Omeprazole,Tablet,497.0,354.41,Caremed Pvt Ltd,2027-08-11,03-06-2025,50.0,Yes,71.0,Cold Storage,176141.77000000002
MED9309,Insulin,Injection,80.0,125.2,Caremed Pvt Ltd,2027-01-12,24-08-2025,80.0,Yes,197.0,Rack C,10016.0
MED9310,Vitamin C,Capsule,295.0,439.91,Caremed Pvt Ltd,2028-02-15,13-05-2025,87.0,Yes,114.0,Rack B,129773.45000000001
MED9311,Omeprazole,Tablet,403.0,170.03,Pharmaplus,2028-08-21,01-01-2025,65.0,Yes,240.0,Rack C,68522.09
MED9312,Vitamin C,Capsule,206.0,195.48,Wellness Pharma,2027-05-17,19-08-2025,99.0,Yes,144.0,Rack B,40268.88
MED9313,Metfromin,Syrup,224.0,180.57,Caremed Pvt Ltd,2027-10-01,22-04-2025,44.0,Yes,235.0,Shelf 2,40447.68
MED9314,Vitamin C,Capsule,271.0,256.58,Pharmaplus,2028-04-28,19-05-2025,53.0,No,221.0,Rack C,69533.18
MED9315,Dolo 681,Capsule,103.0,203.75,Caremed Pvt Ltd,2026-12-15,09-09-2025,12.0,Yes,94.0,Cold Storage,20986.25
MED9316,Insulin,Injection,242.0,467.1,Pharmaplus,2027-11-15,22-04-2025,71.0,Yes,286.0,Shelf 2,113038.20000000001
MED9317,Paracetamol,Tablet,497.0,25.91,Wellness Pharma,2027-02-24,15-09-2025,29.0,No,242.0,Cold Storage,12877.27
MED9318,Metfromin,Syrup,57.0,135.71,Healthcare Distributors,2027-07-23,31-12-2025,45.0,No,113.0,Shelf 2,7735.47
MED9319,Amoxicillin,Injection,45.0,244.48,Medisupply Co.,2028-09-25,21-02-2025,40.0,No,34.0,Shelf 2,11001.6
MED9320,Ibuprofen,Tablet,72.0,207.1,Pharmaplus,2028-12-12,06-02-2025,79.0,No,233.0,Rack B,14911.199999999999
MED9321,Azithromycin,Injection,371.0,439.31,Medisupply Co.,2029-03-11,23-07-2025,81.0,Yes,113.0,Shelf 2,162984.01
MED9322,Ibuprofen,Injection,435.0,119.0,Caremed Pvt Ltd,2027-11-22,06-05-2025,43.0,No,133.0,Rack C,51765.0
MED9323,Vitamin C,Tablet,59.0,138.62,Wellness Pharma,2028-10-01,09-04-2025,12.0,No,295.0,Rack C,8178.58
MED9324,Cetirizine,Syrup,68.0,397.61,Healthcare Distributors,2026-12-24,18-02-2025,93.0,No,87.0,Rack A,27037.48
MED9325,Azithromycin,Capsule,205.0,38.97,Apollo Meds,2028-10-05,24-08-2025,19.0,Yes,76.0,Rack B,7988.849999999999
MED9326,Cetirizine,Syrup,10.0,341.42,Pharmaplus,2026-12-08,17-09-2025,85.0,Yes,101.0,Shelf 1,3414.2000000000003
MED9327,Paracetamol,Capsule,359.0,115.56,Medisupply Co.,2027-04-21,24-05-2025,28.0,No,204.0,Shelf 2,41486.04
MED9328,Omeprazole,Injection,143.0,432.03,Healthcare Distributors,2027-07-15,08-04-2025,60.0,No,151.0,Shelf 1,61780.28999999999
MED9329,Insulin,Injection,492.0,125.83,Wellness Pharma,2028-10-12,10-07-2025,51.0,Yes,281.0,Shelf 1,61908.36
MED9330,Vitamin C,Tablet,87.0,161.45,Pharmaplus,2028-01-18,16-03-2025,21.0,Yes,153.0,Shelf 2,14046.15
MED9331,Omeprazole,Syrup,94.0,337.33,Healthcare Distributors,2028-09-13,08-05-2025,59.0,No,21.0,Shelf 2,31709.019999999997
MED9332,Vitamin C,Capsule,245.0,282.12,Caremed Pvt Ltd,2028-07-06,23-09-2025,22.0,No,126.0,Rack A,69119.4
MED9333,Metfromin,Syrup,384.0,147.14,Medisupply Co.,2027-12-17,18-04-2025,28.0,No,79.0,Shelf 1,56501.759999999995
MED9334,Vitamin C,Capsule,174.0,247.33,Medisupply Co.,2027-09-26,21-11-2025,91.0,Yes,58.0,Shelf 1,43035.420000000006
MED9335,Dolo 682,Tablet,153.0,376.91,Wellness Pharma,2028-07-21,07-02-2025,68.0,No,179.0,Rack A,57667.23
MED9336,Insulin,Injection,352.0,485.2,Caremed Pvt Ltd,2027-11-28,22-11-2025,95.0,Yes,126.0,Cold Storage,170790.4
MED9337,Paracetamol,Capsule,212.0,311.98,Caremed Pvt Ltd,2026-11-28,09-12-2025,58.0,No,117.0,Shelf 2,66139.76000000001
MED9338,Metfromin,Tablet,90.0,109.43,Apollo Meds,2027-05-10,27-02-2025,37.0,Yes,85.0,Shelf 1,9848.7
MED9339,Amoxicillin,Capsule,228.0,464.03,Medisupply Co.,2027-01-18,28-04-2025,34.0,Yes,17.0,Shelf 2,105798.84
MED9340,Ibuprofen,Syrup,234.0,369.25,Apollo Meds,2028-07-01,11-12-2025,92.0,No,1.0,Shelf 1,86404.5
MED9341,Azithromycin,Capsule,391.0,433.77,Medisupply Co.,2028-10-05,22-05-2025,52.0,No,74.0,Rack C,169604.07
MED9342,Ibuprofen,Capsule,381.0,361.15,Healthcare Distributors,2028-04-12,08-11-2025,75.0,No,103.0,Cold Storage,137598.15
MED9343,Vitamin C,Injection,289.0,405.8,Wellness Pharma,2028-02-04,19-12-2025,43.0,Yes,38.0,Rack A,117276.2
MED9344,Cetirizine,Tablet,111.0,164.92,Medisupply Co.,2026-07-10,29-03-2025,84.0,Yes,220.0,Rack A,18306.12
MED9345,Azithromycin,Syrup,248.0,190.49,Wellness Pharma,2028-01-16,23-01-2025,60.0,Yes,269.0,Rack A,47241.520000000004
MED9346,Cetirizine,Injection,342.0,167.64,Pharmaplus,2028-04-18,05-10-2025,60.0,No,271.0,Shelf 1,57332.88
MED9347,Paracetamol,Tablet,415.0,443.84,Caremed Pvt Ltd,2026-02-06,23-06-2025,27.0,No,178.0,Shelf 1,184193.59999999998
MED9348,Omeprazole,Injection,375.0,109.47,Pharmaplus,2026-03-31,06-01-2025,85.0,No,78.0,Rack C,41051.25
MED9349,Insulin,Injection,180.0,256.31,Pharmaplus,2027-04-06,08-03-2025,30.0,Yes,272.0,Rack B,46135.8
MED9350,Vitamin C,Tablet,316.0,370.33,Healthcare Distributors,2029-01-05,02-01-2025,17.0,No,125.0,Shelf 1,117024.28
MED9351,Omeprazole,Syrup,498.0,331.72,Caremed Pvt Ltd,2028-09-05,10-07-2025,76.0,Yes,178.0,Rack B,165196.56000000003
MED9352,Vitamin C,Capsule,260.0,110.79,Caremed Pvt Ltd,2027-12-31,27-07-2025,84.0,Yes,181.0,Shelf 2,28805.4
MED9353,Metfromin,Syrup,425.0,13.57,Medisupply Co.,2028-04-16,13-06-2025,43.0,No,244.0,Rack C,5767.25
MED9354,Vitamin C,Capsule,167.0,250.19,Caremed Pvt Ltd,2028-01-21,02-05-2025,30.0,Yes,213.0,Cold Storage,41781.73
MED9355,Dolo 683,Injection,307.0,407.09,Apollo Meds,2027-04-04,20-10-2025,23.0,Yes,240.0,Shelf 2,124976.62999999999
MED9356,Insulin,Injection,396.0,164.8,Medisupply Co.,2026-09-14,25-07-2025,40.0,No,15.0,Shelf 2,65260.8
MED9357,Azithromycin,Tablet,116.0,292.35,Pharmaplus,2027-06-21,01-04-2025,39.0,Yes,300.0,Shelf 2,33912.600000000006
MED9358,Ibuprofen,Syrup,189.0,269.2,Wellness Pharma,2027-02-16,23-08-2025,26.0,Yes,171.0,Rack B,50878.799999999996
MED9359,Vitamin C,Capsule,158.0,231.6,Apollo Meds,2029-08-13,22-12-2025,74.0,Yes,85.0,Shelf 2,36592.799999999996
MED9360,Cetirizine,Syrup,119.0,426.05,Medisupply Co.,2028-05-14,29-11-2025,25.0,No,89.0,Shelf 1,50699.950000000004
MED9361,Azithromycin,Capsule,449.0,119.01,Healthcare Distributors,2028-02-27,05-12-2025,51.0,Yes,35.0,Rack C,53435.490000000005
MED9362,Cetirizine,Tablet,183.0,315.15,Caremed Pvt Ltd,2028-05-12,22-11-2025,25.0,No,163.0,Cold Storage,57672.45
MED9363,Paracetamol,Injection,279.0,21.44,Wellness Pharma,2027-05-20,07-06-2025,66.0,No,93.0,Shelf 2,5981.76
MED9364,Omeprazole,Capsule,21.0,323.92,Healthcare Distributors,2029-01-13,16-08-2025,71.0,No,118.0,Rack B,6802.320000000001
MED9365,Insulin,Tablet,19.0,158.92,Pharmaplus,2028-02-02,24-03-2025,90.0,No,66.0,Shelf 2,3019.4799999999996
MED9366,Vitamin C,Capsule,476.0,475.43,Healthcare Distributors,2027-02-09,22-06-2025,29.0,No,141.0,Shelf 1,226304.68
MED9367,Omeprazole,Syrup,468.0,434.79,Wellness Pharma,2027-10-07,09-07-2025,15.0,No,48.0,Rack A,203481.72
MED9368,Vitamin C,Capsule,242.0,381.89,Medisupply Co.,2027-01-16,18-05-2025,34.0,Yes,40.0,Rack C,92417.37999999999
MED9369,Metfromin,Capsule,111.0,295.44,Healthcare Distributors,2028-12-04,19-07-2025,93.0,Yes,259.0,Rack A,32793.84
MED9370,Vitamin C,Injection,411.0,38.64,Medisupply Co.,2029-08-26,04-07-2025,91.0,Yes,183.0,Shelf 1,15881.04
MED9371,Dolo 682,Tablet,58.0,106.95,Pharmaplus,2028-02-25,13-09-2025,46.0,No,202.0,Cold Storage,6203.1
MED9372,Insulin,Syrup,95.0,47.13,Healthcare Distributors,2027-06-03,29-12-2025,43.0,Yes,210.0,Rack A,4477.35
MED9373,Paracetamol,Injection,407.0,281.78,Pharmaplus,2027-10-16,05-02-2025,89.0,Yes,206.0,Shelf 1,114684.45999999999
MED9374,Metfromin,Tablet,62.0,125.7,Medisupply Co.,2028-10-04,03-04-2025,23.0,Yes,218.0,Shelf 1,7793.400000000001
MED9375,Amoxicillin,Injection,104.0,382.06,Medisupply Co.,2029-06-22,16-03-2025,20.0,Yes,23.0,Cold Storage,39734.24
MED9376,Ibuprofen,Injection,156.0,149.88,Apollo Meds,2026-12-09,31-07-2025,63.0,No,110.0,Rack B,23381.28
MED9377,Azithromycin,Tablet,111.0,191.04,Pharmaplus,2027-02-15,26-09-2025,50.0,Yes,186.0,Cold Storage,21205.44
MED9378,Ibuprofen,Syrup,346.0,107.99,Healthcare Distributors,2028-01-24,01-04-2025,12.0,Yes,113.0,Rack A,37364.54
MED9379,Vitamin C,Capsule,250.0,345.81,Healthcare Distributors,2029-06-02,19-06-2025,11.0,Yes,146.0,Rack C,86452.5
MED9380,Cetirizine,Syrup,103.0,114.94,Healthcare Distributors,2028-09-17,11-06-2025,78.0,Yes,172.0,Rack C,11838.82
MED9381,Azithromycin,Capsule,346.0,379.1,Medisupply Co.,2029-03-11,20-08-2025,57.0,No,149.0,Shelf 1,131168.6
MED9382,Cetirizine,Injection,7.0,289.78,Medisupply Co.,2028-08-04,10-08-2025,21.0,No,236.0,Rack A,2028.4599999999998
MED9383,Paracetamol,Injection,336.0,422.21,Caremed Pvt Ltd,2028-12-09,15-02-2025,59.0,No,159.0,Shelf 2,141862.56
MED9384,Omeprazole,Tablet,390.0,268.78,Caremed Pvt Ltd,2028-03-27,17-05-2025,11.0,No,247.0,Shelf 2,104824.19999999998
MED9385,Insulin,Syrup,375.0,373.19,Wellness Pharma,2028-02-02,04-05-2025,64.0,Yes,239.0,Rack C,139946.25
MED9386,Vitamin C,Capsule,158.0,44.04,Pharmaplus,2028-06-12,18-07-2025,17.0,No,73.0,Shelf 1,6958.32
MED9387,Omeprazole,Syrup,434.0,357.77,Caremed Pvt Ltd,2027-09-30,23-11-2025,33.0,No,32.0,Cold Storage,155272.18
MED9388,Vitamin C,Capsule,438.0,70.86,Wellness Pharma,2028-04-30,07-07-2025,17.0,Yes,42.0,Rack B,31036.68
MED9389,Metfromin,Tablet,430.0,481.55,Wellness Pharma,2028-10-25,23-11-2025,80.0,Yes,288.0,Shelf 1,207066.5
MED9390,Vitamin C,Injection,76.0,309.4,Pharmaplus,2027-07-07,19-04-2025,100.0,No,108.0,Rack B,23514.399999999998
MED9391,Dolo 683,Capsule,13.0,289.2,Wellness Pharma,2027-07-18,17-04-2025,52.0,No,97.0,Rack B,3759.6
MED9392,Insulin,Tablet,132.0,262.19,Caremed Pvt Ltd,2027-08-23,11-02-2025,57.0,No,48.0,Shelf 1,34609.08
MED9393,Paracetamol,Capsule,411.0,39.42,Healthcare Distributors,2027-04-03,15-07-2025,86.0,No,161.0,Rack B,16201.62
MED9394,Metfromin,Syrup,174.0,359.95,Apollo Meds,2029-06-10,03-08-2025,18.0,Yes,132.0,Shelf 1,62631.299999999996
MED9395,Amoxicillin,Capsule,210.0,373.68,Medisupply Co.,2028-09-28,14-09-2025,10.0,Yes,118.0,Shelf 2,78472.8
MED9396,Ibuprofen,Capsule,106.0,258.22,Apollo Meds,2027-12-21,13-11-2025,15.0,No,238.0,Cold Storage,27371.320000000003
MED9397,Azithromycin,Injection,189.0,42.83,Caremed Pvt Ltd,2028-04-05,18-11-2025,82.0,No,47.0,Rack C,8094.87
MED9398,Ibuprofen,Tablet,497.0,233.75,Caremed Pvt Ltd,2027-02-11,28-09-2025,42.0,Yes,275.0,Rack B,116173.75
MED9399,Vitamin C,Syrup,220.0,380.73,Wellness Pharma,2026-12-06,08-04-2025,11.0,No,84.0,Shelf 2,83760.6
MED9400,Cetirizine,Injection,228.0,461.47,Healthcare Distributors,2027-03-16,19-11-2025,28.0,No,244.0,Cold Storage,105215.16
MED9401,Azithromycin,Injection,329.0,227.91,Apollo Meds,2026-11-05,20-07-2025,48.0,No,292.0,Rack C,74982.39
MED9402,Ibuprofen,Injection,280.0,99.33,Medisupply Co.,2029-08-22,28-07-2025,70.0,No,286.0,Cold Storage,27812.399999999998
MED9403,Vitamin C,Tablet,384.0,217.26,Pharmaplus,2027-07-20,20-10-2025,22.0,Yes,266.0,Shelf 1,83427.84
MED9404,Cetirizine,Syrup,166.0,223.29,Healthcare Distributors,2027-09-11,30-11-2025,20.0,No,22.0,Rack A,37066.14
MED9405,Azithromycin,Capsule,247.0,434.97,Apollo Meds,2028-05-28,27-03-2025,92.0,No,277.0,Shelf 2,107437.59000000001
MED9406,Cetirizine,Tablet,202.0,251.67,Healthcare Distributors,2028-11-13,22-03-2025,29.0,No,56.0,Shelf 2,50837.34
MED9407,Paracetamol,Capsule,98.0,452.74,Pharmaplus,2029-01-21,14-06-2025,82.0,No,116.0,Shelf 2,44368.520000000004
MED9408,Omeprazole,Tablet,173.0,193.3,Pharmaplus,2026-07-05,07-09-2025,94.0,No,162.0,Shelf 1,33440.9
MED9409,Insulin,Injection,304.0,229.32,Caremed Pvt Ltd,2027-06-16,15-03-2025,90.0,No,94.0,Rack C,69713.28
MED9410,Vitamin C,Capsule,380.0,492.97,Medisupply Co.,2028-04-08,03-05-2025,27.0,No,192.0,Shelf 2,187328.6
MED9411,Omeprazole,Injection,405.0,393.54,Healthcare Distributors,2028-10-03,30-10-2025,68.0,No,220.0,Shelf 2,159383.7
MED9412,Azithromycin,Capsule,9.0,52.22,Wellness Pharma,2028-01-16,21-11-2025,29.0,No,133.0,Rack B,469.98
MED9413,Ibuprofen,Syrup,391.0,58.85,Healthcare Distributors,2029-07-20,25-08-2025,57.0,Yes,101.0,Cold Storage,23010.350000000002
MED9414,Vitamin C,Capsule,413.0,457.74,Apollo Meds,2028-06-26,21-07-2025,99.0,Yes,160.0,Shelf 2,189046.62
MED9415,Cetirizine,Syrup,321.0,334.66,Medisupply Co.,2028-01-09,15-11-2025,21.0,Yes,87.0,Rack B,107425.86000000002
MED9416,Azithromycin,Tablet,25.0,441.83,Pharmaplus,2026-07-08,01-10-2025,93.0,Yes,275.0,Rack C,11045.75
MED9417,Cetirizine,Tablet,431.0,280.2,Medisupply Co.,2026-04-12,06-07-2025,85.0,Yes,58.0,Rack B,120766.2
MED9418,Paracetamol,Capsule,58.0,39.77,Apollo Meds,2027-04-16,25-02-2025,89.0,No,286.0,Shelf 2,2306.6600000000003
MED9419,Omeprazole,Syrup,201.0,454.46,Pharmaplus,2028-08-08,02-07-2025,71.0,No,162.0,Rack C,91346.45999999999
MED9420,Insulin,Tablet,295.0,57.67,Wellness Pharma,2026-10-06,15-11-2025,41.0,No,260.0,Shelf 1,17012.65
MED9421,Vitamin C,Capsule,496.0,319.76,Caremed Pvt Ltd,2026-11-26,21-03-2025,42.0,Yes,76.0,Rack A,158600.96
MED9422,Omeprazole,Syrup,383.0,239.1,Apollo Meds,2026-11-16,12-06-2025,78.0,No,122.0,Rack C,91575.3
MED9423,Vitamin C,Syrup,359.0,44.26,Caremed Pvt Ltd,2027-04-23,30-05-2025,43.0,Yes,37.0,Rack C,15889.34
MED9424,Metfromin,Capsule,488.0,38.24,Pharmaplus,2026-05-25,29-09-2025,51.0,Yes,208.0,Rack C,18661.120000000003
MED9425,Vitamin C,Syrup,400.0,128.58,Healthcare Distributors,2028-07-16,09-02-2025,11.0,Yes,108.0,Rack C,51432.00000000001
MED9426,Dolo 682,Syrup,489.0,170.3,Wellness Pharma,2027-08-03,09-05-2025,40.0,Yes,161.0,Rack C,83276.70000000001
MED9427,Insulin,Tablet,189.0,112.96,Healthcare Distributors,2028-07-26,11-04-2025,32.0,No,210.0,Shelf 2,21349.44
MED9428,Paracetamol,Tablet,29.0,472.84,Caremed Pvt Ltd,2028-07-12,14-05-2025,98.0,No,44.0,Cold Storage,13712.359999999999
MED9429,Metfromin,Tablet,73.0,60.19,Pharmaplus,2029-03-18,07-09-2025,61.0,Yes,53.0,Cold Storage,4393.87
MED9430,Amoxicillin,Syrup,162.0,322.07,Wellness Pharma,2027-07-06,29-11-2025,95.0,No,231.0,Rack A,52175.34
MED9431,Ibuprofen,Tablet,325.0,236.01,Wellness Pharma,2029-08-22,09-09-2025,40.0,Yes,51.0,Rack A,76703.25
MED9432,Azithromycin,Injection,437.0,383.39,Apollo Meds,2026-11-12,11-10-2025,80.0,No,157.0,Cold Storage,167541.43
MED9433,Ibuprofen,Syrup,304.0,151.79,Wellness Pharma,2029-01-18,22-02-2025,63.0,No,174.0,Rack C,46144.159999999996
MED9434,Vitamin C,Tablet,343.0,170.68,Apollo Meds,2026-10-05,21-04-2025,15.0,No,126.0,Shelf 2,58543.240000000005
MED9435,Cetirizine,Capsule,495.0,142.09,Pharmaplus,2028-07-28,14-01-2025,77.0,No,233.0,Shelf 2,70334.55
MED9436,Azithromycin,Tablet,151.0,389.14,Caremed Pvt Ltd,2026-07-09,21-08-2025,86.0,Yes,169.0,Rack C,58760.14
MED9437,Cetirizine,Syrup,379.0,92.4,Healthcare Distributors,2028-01-10,17-01-2025,50.0,Yes,288.0,Rack C,35019.6
