Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,days_to_expiry,Status
MED7985,Metfromin,Capsule,314.0,65.77,Medisupply Co.,2028-03-17,03-12-2025,37.0,Yes,222.0,Rack C,665.0,Safe
MED7986,Amoxicillin,Capsule,395.0,227.81,Pharmaplus,2027-02-09,15-09-2025,25.0,Yes,178.0,Rack A,263.0,Safe
MED7987,Ibuprofen,Injection,35.0,13.85,Caremed Pvt Ltd,2026-11-01,13-11-2025,69.0,Yes,219.0,Shelf 1,163.0,Safe
MED7988,Azithromycin,Injection,84.0,211.18,Wellness Pharma,2027-12-11,01-02-2025,43.0,Yes,181.0,Rack B,568.0,Safe
MED7989,Ibuprofen,Syrup,480.0,101.74,Apollo Meds,2027-09-29,18-12-2025,24.0,Yes,106.0,Rack A,495.0,Safe
MED7990,Vitamin C,Injection,88.0,385.77,Medisupply Co.,2028-09-18,25-07-2025,74.0,Yes,45.0,Rack C,850.0,Safe
MED7991,Cetirizine,Tablet,123.0,286.32,Wellness Pharma,2028-10-25,07-10-2025,43.0,No,246.0,Shelf 2,887.0,Safe
MED7992,Azithromycin,Syrup,271.0,163.88,Caremed Pvt Ltd,2027-10-03,03-01-2025,65.0,No,156.0,Rack C,499.0,Safe
MED7993,Cetirizine,Syrup,360.0,411.37,Healthcare Distributors,2028-03-27,08-06-2025,81.0,No,230.0,Cold Storage,675.0,Safe
MED7994,Paracetamol,Capsule,323.0,98.03,Caremed Pvt Ltd,2029-02-18,22-06-2025,11.0,No,102.0,Shelf 1,1003.0,Safe
MED7995,Omeprazole,Capsule,112.0,62.52,Pharmaplus,2027-12-10,30-10-2025,21.0,Yes,228.0,Shelf 2,567.0,Safe
MED7996,Insulin,Injection,221.0,186.13,Pharmaplus,2026-03-25,09-06-2025,53.0,Yes,31.0,Shelf 2,-58.0,Expired
MED7997,Vitamin C,Injection,82.0,294.51,Pharmaplus,2028-11-08,23-01-2025,82.0,No,137.0,Cold Storage,901.0,Safe
MED7998,Omeprazole,Tablet,38.0,58.03,Medisupply Co.,2028-02-06,10-11-2025,88.0,No,79.0,Cold Storage,625.0,Safe
MED7999,Vitamin C,Tablet,433.0,468.1,Healthcare Distributors,2028-09-09,27-07-2025,89.0,Yes,232.0,Shelf 1,841.0,Safe
MED8000,Metfromin,Syrup,223.0,164.8,Apollo Meds,2029-05-27,05-06-2025,72.0,Yes,150.0,Cold Storage,1101.0,Safe
MED8001,Azithromycin,Injection,24.0,182.84,Apollo Meds,2028-10-06,07-12-2025,80.0,Yes,82.0,Shelf 2,868.0,Safe
MED8002,Ibuprofen,Injection,28.0,159.42,Medisupply Co.,2027-08-23,18-10-2025,56.0,No,57.0,Cold Storage,458.0,Safe
MED8003,Vitamin C,Tablet,44.0,424.69,Wellness Pharma,2027-11-16,14-03-2025,50.0,No,209.0,Shelf 1,543.0,Safe
MED8004,Cetirizine,Syrup,363.0,483.38,Pharmaplus,2026-09-29,09-11-2025,96.0,No,173.0,Shelf 2,130.0,Safe
MED8005,Azithromycin,Capsule,75.0,114.98,Healthcare Distributors,2028-07-09,06-06-2025,44.0,No,76.0,Shelf 2,779.0,Safe
MED8006,Cetirizine,Syrup,40.0,397.39,Wellness Pharma,2029-01-02,18-07-2025,64.0,No,284.0,Rack A,956.0,Safe
MED8007,Paracetamol,Capsule,201.0,436.84,Wellness Pharma,2028-07-01,31-01-2025,18.0,Yes,47.0,Shelf 1,771.0,Safe
MED8008,Omeprazole,Tablet,146.0,192.3,Healthcare Distributors,2029-01-18,04-03-2025,47.0,Yes,68.0,Shelf 1,972.0,Safe
MED8009,Insulin,Injection,286.0,193.66,Apollo Meds,2028-07-03,17-04-2025,97.0,Yes,133.0,Cold Storage,773.0,Safe
MED8010,Vitamin C,Capsule,293.0,124.17,Caremed Pvt Ltd,2027-11-05,12-09-2025,35.0,No,246.0,Rack B,532.0,Safe
MED8011,Omeprazole,Tablet,317.0,20.29,Apollo Meds,2027-08-24,31-01-2025,38.0,Yes,104.0,Shelf 1,459.0,Safe
MED8012,Vitamin C,Capsule,21.0,75.47,Healthcare Distributors,2026-11-15,14-09-2025,86.0,No,161.0,Shelf 2,177.0,Safe
MED8013,Metformin,Syrup,212.0,128.18,Apollo Meds,2028-04-07,20-08-2025,37.0,No,245.0,Rack C,686.0,Safe
MED8014,Vitamin C,Capsule,458.0,110.19,Medisupply Co.,2026-11-03,09-12-2025,45.0,Yes,272.0,Cold Storage,165.0,Safe
MED8015,Cetirizine,Capsule,74.0,454.47,Apollo Meds,2027-10-04,07-08-2025,42.0,Yes,266.0,Shelf 2,500.0,Safe
MED8016,Paracetamol,Injection,485.0,162.74,Apollo Meds,2028-10-15,17-02-2025,51.0,No,172.0,Rack B,877.0,Safe
MED8017,Paracetamol,Tablet,233.0,396.78,Healthcare Distributors,2028-11-29,26-02-2025,19.0,No,224.0,Shelf 2,922.0,Safe
MED8018,Dolo 676,Syrup,55.0,46.09,Pharmaplus,2029-04-08,31-07-2025,98.0,Yes,167.0,Cold Storage,1052.0,Safe
MED8019,Omeprazole,Injection,354.0,139.24,Caremed Pvt Ltd,2027-05-04,16-04-2025,68.0,Yes,171.0,Cold Storage,347.0,Safe
MED8020,Paracetamol,Tablet,14.0,447.78,Caremed Pvt Ltd,2028-03-16,08-06-2025,76.0,No,291.0,Rack C,664.0,Safe
MED8021,Azithromycin,Injection,421.0,237.46,Healthcare Distributors,2029-02-15,21-12-2025,58.0,No,145.0,Shelf 2,1000.0,Safe
MED8022,Azithromycin,Injection,437.0,323.29,Medisupply Co.,2029-11-26,29-06-2025,81.0,Yes,18.0,Shelf 2,1284.0,Safe
MED8023,Paracetamol,Tablet,138.0,215.57,Pharmaplus,2028-10-03,21-12-2025,16.0,Yes,293.0,Shelf 2,865.0,Safe
MED8024,Cetirizine,Syrup,257.0,215.2,Pharmaplus,2026-11-06,19-08-2025,82.0,Yes,183.0,Shelf 1,168.0,Safe
MED8025,Insulin,Capsule,350.0,423.72,Pharmaplus,2028-05-07,19-04-2025,76.0,Yes,169.0,Rack A,716.0,Safe
MED8026,Vitamin C,Syrup,390.0,220.01,Healthcare Distributors,2027-02-23,16-05-2025,57.0,Yes,137.0,Rack C,277.0,Safe
MED8027,Paracetamol,Capsule,363.0,291.66,Medisupply Co.,2028-05-19,26-08-2025,27.0,Yes,223.0,Rack A,728.0,Safe
MED8028,Insulin,Injection,268.0,118.26,Wellness Pharma,2027-07-26,09-03-2025,34.0,No,239.0,Rack A,430.0,Safe
MED8029,Omeprazole,Injection,38.0,365.28,Wellness Pharma,2026-10-28,20-08-2025,13.0,Yes,3.0,Shelf 1,159.0,Safe
MED8030,Cetirizine,Tablet,384.0,263.11,Pharmaplus,2026-02-21,23-01-2025,13.0,Yes,284.0,Shelf 2,-90.0,Expired
MED8031,Metformin,Syrup,200.0,32.26,Caremed Pvt Ltd,2029-06-04,05-01-2025,75.0,No,53.0,Rack A,1109.0,Safe
MED8032,Amoxicillin,Capsule,338.0,244.03,Pharmaplus,2029-01-01,23-12-2025,90.0,Yes,243.0,Rack A,955.0,Safe
MED8033,Paracetamol,Syrup,351.0,241.11,Wellness Pharma,2028-06-25,01-06-2025,54.0,Yes,237.0,Shelf 2,765.0,Safe
MED8034,Paracetamol,Capsule,33.0,172.69,Medisupply Co.,2026-06-03,16-09-2025,25.0,Yes,212.0,Rack A,12.0,Critical
MED8035,Paracetamol,Tablet,394.0,230.5,Medisupply Co.,2028-10-31,17-05-2025,22.0,No,255.0,Cold Storage,893.0,Safe
MED8036,Azithromycin,Injection,76.0,235.45,Medisupply Co.,2028-03-03,02-09-2025,40.0,No,7.0,Shelf 1,651.0,Safe
MED8037,Vitamin C,Capsule,50.0,54.74,Pharmaplus,2026-07-16,21-05-2025,74.0,No,16.0,Shelf 1,55.0,Warning
MED8038,Insulin,Tablet,23.0,133.7,Pharmaplus,2028-09-13,04-04-2025,99.0,No,210.0,Rack A,845.0,Safe
MED8039,Azithromycin,Capsule,35.0,484.61,Wellness Pharma,2028-12-28,02-12-2025,100.0,Yes,184.0,Rack B,951.0,Safe
MED8040,Azithromycin,Syrup,238.0,102.28,Wellness Pharma,2028-04-22,05-02-2025,43.0,Yes,214.0,Shelf 1,701.0,Safe
MED8041,Dolo 650,Capsule,188.0,133.07,Healthcare Distributors,2027-02-09,18-01-2025,16.0,No,18.0,Shelf 1,263.0,Safe
MED8042,Dolo 650,Capsule,77.0,471.2,Wellness Pharma,2028-12-07,08-01-2025,82.0,Yes,13.0,Shelf 1,930.0,Safe
MED8043,Amoxicillin,Injection,55.0,298.41,Wellness Pharma,2027-03-24,10-06-2025,91.0,Yes,290.0,Cold Storage,306.0,Safe
MED8044,Omeprazole,Tablet,276.0,107.21,Healthcare Distributors,2026-11-10,17-10-2025,43.0,No,257.0,Rack A,172.0,Safe
MED8045,Insulin,Syrup,387.0,251.5,Pharmaplus,2026-09-15,02-05-2025,17.0,No,183.0,Shelf 2,116.0,Safe
MED8046,Ibuprofen,Injection,477.0,390.18,Apollo Meds,2029-03-06,25-08-2025,49.0,Yes,282.0,Shelf 1,1019.0,Safe
MED8047,Insulin,Tablet,290.0,172.27,Wellness Pharma,2028-02-01,21-04-2025,74.0,No,84.0,Shelf 1,620.0,Safe
MED8048,Metformin,Injection,68.0,284.65,Wellness Pharma,2027-09-18,22-11-2025,31.0,Yes,121.0,Shelf 1,484.0,Safe
MED8049,Metformin,Injection,34.0,214.21,Wellness Pharma,2029-11-23,13-05-2025,65.0,Yes,248.0,Cold Storage,1281.0,Safe
MED8050,Metformin,Tablet,449.0,496.32,Wellness Pharma,2027-06-17,30-12-2025,57.0,No,225.0,Rack B,391.0,Safe
MED8051,Paracetamol,Syrup,305.0,83.39,Healthcare Distributors,2029-03-29,22-06-2025,16.0,No,220.0,Cold Storage,1042.0,Safe
MED8052,Amoxicillin,Capsule,474.0,63.9,Medisupply Co.,2029-05-27,17-10-2025,25.0,No,23.0,Rack B,1101.0,Safe
MED8053,Azithromycin,Syrup,235.0,69.31,Wellness Pharma,2029-01-17,29-06-2025,98.0,No,51.0,Rack B,971.0,Safe
MED8054,Cetirizine,Capsule,10.0,419.42,Medisupply Co.,2026-06-17,12-03-2025,94.0,Yes,14.0,Shelf 2,26.0,Critical
MED8055,Omeprazole,Injection,146.0,204.03,Healthcare Distributors,2027-06-11,08-04-2025,91.0,Yes,222.0,Rack C,385.0,Safe
MED8056,Insulin,Injection,438.0,196.32,Caremed Pvt Ltd,2028-09-26,05-05-2025,80.0,Yes,131.0,Cold Storage,858.0,Safe
MED8057,Paracetamol,Tablet,500.0,88.45,Apollo Meds,2026-12-02,28-01-2025,31.0,No,236.0,Rack B,194.0,Safe
MED8058,Metformin,Syrup,124.0,301.42,Apollo Meds,2028-03-10,19-09-2025,30.0,No,28.0,Shelf 1,658.0,Safe
MED8059,Dolo 676,Capsule,128.0,88.65,Medisupply Co.,2028-04-10,23-12-2025,34.0,Yes,144.0,Rack A,689.0,Safe
MED8060,Metformin,Syrup,375.0,238.27,Pharmaplus,2028-06-03,10-01-2025,45.0,No,230.0,Cold Storage,743.0,Safe
MED8061,Vitamin C,Capsule,72.0,20.18,Pharmaplus,2027-12-08,27-06-2025,25.0,Yes,100.0,Rack A,565.0,Safe
MED8062,Cetirizine,Tablet,218.0,498.19,Caremed Pvt Ltd,2028-01-01,30-05-2025,73.0,No,274.0,Shelf 2,589.0,Safe
MED8063,Metformin,Injection,113.0,433.28,Wellness Pharma,2028-01-31,09-07-2025,92.0,No,174.0,Shelf 2,619.0,Safe
MED8064,Cetirizine,Capsule,160.0,283.69,Caremed Pvt Ltd,2028-03-18,06-06-2025,22.0,Yes,300.0,Cold Storage,666.0,Safe
MED8065,Paracetamol,Tablet,218.0,406.8,Pharmaplus,2029-02-02,26-06-2025,70.0,Yes,234.0,Rack A,987.0,Safe
MED8066,Cetirizine,Capsule,192.0,446.59,Healthcare Distributors,2028-12-03,25-02-2025,60.0,Yes,116.0,Cold Storage,926.0,Safe
MED8067,Vitamin C,Syrup,405.0,68.96,Medisupply Co.,2028-09-20,23-10-2025,65.0,Yes,38.0,Shelf 2,852.0,Safe
MED8068,Amoxicillin,Capsule,495.0,406.97,Wellness Pharma,2027-06-20,21-09-2025,38.0,No,107.0,Rack C,394.0,Safe
MED8069,Insulin,Capsule,20.0,342.74,Healthcare Distributors,2027-09-27,24-12-2025,62.0,No,119.0,Rack B,493.0,Safe
MED8070,Azithromycin,Injection,170.0,16.13,Healthcare Distributors,2029-03-11,29-10-2025,19.0,Yes,160.0,Cold Storage,1024.0,Safe
MED8071,Omeprazole,Tablet,228.0,494.49,Apollo Meds,2028-11-30,08-12-2025,41.0,Yes,85.0,Rack C,923.0,Safe
MED8072,Azithromycin,Syrup,122.0,258.42,Apollo Meds,2027-11-30,21-09-2025,93.0,Yes,54.0,Rack C,557.0,Safe
MED8073,Ibuprofen,Injection,337.0,107.31,Apollo Meds,2028-09-16,21-03-2025,35.0,Yes,123.0,Shelf 2,848.0,Safe
MED8074,Paracetamol,Tablet,452.0,291.01,Medisupply Co.,2026-07-15,23-10-2025,75.0,Yes,236.0,Shelf 1,54.0,Warning
MED8075,Vitamin C,Injection,343.0,348.01,Medisupply Co.,2029-07-27,25-06-2025,60.0,Yes,143.0,Rack C,1162.0,Safe
MED8076,Paracetamol,Injection,417.0,328.79,Wellness Pharma,2027-04-10,11-09-2025,37.0,Yes,189.0,Shelf 1,323.0,Safe
MED8077,Dolo 676,Tablet,36.0,402.55,Caremed Pvt Ltd,2028-06-26,10-12-2025,91.0,No,30.0,Cold Storage,766.0,Safe
MED8078,Vitamin C,Syrup,71.0,361.49,Pharmaplus,2028-07-13,09-04-2025,72.0,No,43.0,Rack C,783.0,Safe
MED8079,Azithromycin,Capsule,105.0,463.26,Pharmaplus,2028-05-18,27-10-2025,42.0,Yes,162.0,Rack A,727.0,Safe
MED8080,Paracetamol,Syrup,180.0,307.44,Caremed Pvt Ltd,2028-08-04,06-04-2025,21.0,Yes,190.0,Rack B,805.0,Safe
MED8081,Azithromycin,Capsule,274.0,56.32,Caremed Pvt Ltd,2029-04-07,08-09-2025,65.0,No,98.0,Cold Storage,1051.0,Safe
MED8082,Insulin,Injection,279.0,482.48,Medisupply Co.,2028-06-03,18-07-2025,54.0,Yes,31.0,Shelf 1,743.0,Safe
MED8083,Vitamin C,Injection,202.0,145.68,Pharmaplus,2027-11-07,30-04-2025,29.0,No,254.0,Rack A,534.0,Safe
MED8084,Cetirizine,Tablet,182.0,300.05,Healthcare Distributors,2027-07-23,06-07-2025,42.0,No,38.0,Rack B,427.0,Safe
MED8085,Azithromycin,Syrup,456.0,71.54,Medisupply Co.,2028-07-03,18-02-2025,77.0,No,292.0,Cold Storage,773.0,Safe
MED8086,Insulin,Capsule,47.0,187.53,Wellness Pharma,2026-09-04,04-04-2025,18.0,No,223.0,Rack B,105.0,Safe
MED8087,Omeprazole,Syrup,247.0,106.55,Wellness Pharma,2029-05-03,25-07-2025,39.0,No,111.0,Rack C,1077.0,Safe
MED8088,Omeprazole,Capsule,10.0,290.52,Wellness Pharma,2029-04-05,25-08-2025,100.0,No,8.0,Rack C,1049.0,Safe
MED8089,Amoxicillin,Tablet,427.0,251.18,Pharmaplus,2026-10-06,11-08-2025,46.0,Yes,283.0,Cold Storage,137.0,Safe
MED8090,Azithromycin,Injection,400.0,408.97,Wellness Pharma,2026-07-09,07-09-2025,15.0,Yes,107.0,Cold Storage,48.0,Warning
MED8091,Insulin,Capsule,433.0,242.29,Pharmaplus,2029-04-13,02-04-2025,44.0,Yes,77.0,Shelf 1,1057.0,Safe
MED8092,Metformin,Tablet,350.0,80.88,Medisupply Co.,2029-04-16,19-08-2025,29.0,Yes,180.0,Rack C,1060.0,Safe
MED8093,Insulin,Capsule,123.0,248.02,Medisupply Co.,2028-07-02,25-12-2025,89.0,No,148.0,Rack A,772.0,Safe
MED8094,Dolo 676,Syrup,494.0,316.32,Apollo Meds,2026-12-19,02-10-2025,18.0,No,217.0,Rack B,211.0,Safe
MED8095,Ibuprofen,Capsule,464.0,165.74,Apollo Meds,2028-11-11,06-05-2025,15.0,Yes,126.0,Shelf 2,904.0,Safe
MED8096,Ibuprofen,Capsule,389.0,76.48,Caremed Pvt Ltd,2028-02-02,04-04-2025,23.0,No,196.0,Cold Storage,621.0,Safe
MED8097,Metformin,Injection,169.0,258.45,Healthcare Distributors,2028-03-09,16-02-2025,18.0,Yes,283.0,Rack C,657.0,Safe
MED8098,Dolo 650,Tablet,259.0,32.39,Pharmaplus,2027-07-13,30-01-2025,40.0,No,89.0,Rack B,417.0,Safe
MED8099,Dolo 650,Syrup,454.0,247.8,Caremed Pvt Ltd,2028-09-10,23-10-2025,78.0,No,217.0,Shelf 2,842.0,Safe
MED8100,Cetirizine,Injection,158.0,115.23,Healthcare Distributors,2027-02-03,05-06-2025,21.0,Yes,1.0,Rack C,257.0,Safe
MED8101,Azithromycin,Injection,120.0,216.15,Wellness Pharma,2028-08-02,13-11-2025,64.0,No,209.0,Rack B,803.0,Safe
MED8102,Ibuprofen,Injection,416.0,41.61,Pharmaplus,2027-07-22,10-01-2025,20.0,Yes,203.0,Shelf 1,426.0,Safe
MED8103,Vitamin C,Tablet,367.0,316.82,Wellness Pharma,2028-07-26,31-08-2025,28.0,Yes,66.0,Shelf 1,796.0,Safe
MED8104,Cetirizine,Syrup,32.0,83.38,Healthcare Distributors,2027-08-31,25-12-2025,60.0,Yes,60.0,Shelf 2,466.0,Safe
MED8105,Azithromycin,Capsule,258.0,278.21,Healthcare Distributors,2029-03-16,02-07-2025,77.0,Yes,38.0,Rack C,1029.0,Safe
MED8106,Cetirizine,Syrup,21.0,247.63,Pharmaplus,2026-09-22,20-08-2025,77.0,Yes,46.0,Rack A,123.0,Safe
MED8107,Paracetamol,Capsule,288.0,377.89,Wellness Pharma,2028-11-06,12-08-2025,11.0,No,172.0,Shelf 2,899.0,Safe
MED8108,Omeprazole,Tablet,206.0,383.1,Medisupply Co.,2028-03-25,16-11-2025,64.0,Yes,292.0,Shelf 2,673.0,Safe
MED8109,Insulin,Injection,70.0,199.05,Healthcare Distributors,2026-02-06,20-09-2025,15.0,No,219.0,Rack A,-105.0,Expired
MED8110,Vitamin C,Capsule,16.0,348.84,Medisupply Co.,2029-03-16,29-01-2025,20.0,Yes,274.0,Shelf 1,1029.0,Safe
MED8111,Omeprazole,Tablet,390.0,299.16,Wellness Pharma,2028-02-13,26-07-2025,32.0,Yes,172.0,Rack C,632.0,Safe
MED8112,Vitamin C,Capsule,404.0,226.22,Apollo Meds,2027-01-15,28-07-2025,28.0,Yes,169.0,Cold Storage,238.0,Safe
MED8113,Metfromin,Syrup,8.0,33.52,Wellness Pharma,2027-04-19,17-04-2025,71.0,No,104.0,Shelf 1,332.0,Safe
MED8114,Vitamin C,Capsule,353.0,350.11,Caremed Pvt Ltd,2028-11-05,07-05-2025,46.0,Yes,193.0,Shelf 2,898.0,Safe
MED8115,Dolo 677,Capsule,301.0,312.02,Caremed Pvt Ltd,2027-06-07,12-11-2025,95.0,No,83.0,Cold Storage,381.0,Safe
MED8116,Insulin,Injection,214.0,399.88,Medisupply Co.,2027-01-05,08-08-2025,69.0,Yes,180.0,Shelf 2,228.0,Safe
MED8117,Paracetamol,Tablet,414.0,388.09,Wellness Pharma,2029-03-28,18-06-2025,93.0,No,199.0,Shelf 1,1041.0,Safe
MED8118,Metfromin,Syrup,494.0,179.59,Caremed Pvt Ltd,2028-07-10,01-12-2025,15.0,No,40.0,Rack A,780.0,Safe
MED8119,Amoxicillin,Injection,286.0,171.69,Pharmaplus,2029-04-03,06-08-2025,11.0,No,141.0,Cold Storage,1047.0,Safe
MED8120,Ibuprofen,Tablet,421.0,381.33,Healthcare Distributors,2028-05-26,08-12-2025,15.0,No,163.0,Rack B,735.0,Safe
MED8121,Azithromycin,Injection,337.0,438.58,Wellness Pharma,2027-07-09,18-03-2025,63.0,No,37.0,Rack B,413.0,Safe
MED8122,Ibuprofen,Injection,298.0,170.82,Wellness Pharma,2027-03-28,20-05-2025,22.0,Yes,221.0,Rack B,310.0,Safe
MED8123,Vitamin C,Tablet,51.0,128.13,Medisupply Co.,2027-05-05,08-03-2025,56.0,Yes,246.0,Rack A,348.0,Safe
MED8124,Cetirizine,Syrup,178.0,425.15,Pharmaplus,2026-11-13,23-08-2025,93.0,No,263.0,Shelf 2,175.0,Safe
MED8125,Azithromycin,Capsule,284.0,361.74,Apollo Meds,2028-10-27,05-05-2025,19.0,No,151.0,Rack C,889.0,Safe
MED8126,Cetirizine,Syrup,254.0,480.92,Healthcare Distributors,2027-10-25,24-11-2025,49.0,Yes,214.0,Rack A,521.0,Safe
MED8127,Paracetamol,Capsule,38.0,236.47,Wellness Pharma,2026-05-09,27-10-2025,31.0,No,243.0,Shelf 1,-13.0,Expired
MED8128,Omeprazole,Injection,110.0,256.98,Healthcare Distributors,2027-01-29,18-04-2025,38.0,No,110.0,Cold Storage,252.0,Safe
MED8129,Insulin,Injection,217.0,93.86,Wellness Pharma,2029-06-26,08-02-2025,73.0,No,217.0,Rack B,1131.0,Safe
MED8130,Vitamin C,Tablet,280.0,52.58,Wellness Pharma,2028-11-02,13-09-2025,89.0,Yes,256.0,Cold Storage,895.0,Safe
MED8131,Omeprazole,Syrup,269.0,295.59,Caremed Pvt Ltd,2028-06-24,15-03-2025,27.0,No,75.0,Rack B,764.0,Safe
MED8132,Vitamin C,Capsule,187.0,48.47,Caremed Pvt Ltd,2027-11-19,12-02-2025,84.0,No,96.0,Rack A,546.0,Safe
MED8133,Metfromin,Syrup,108.0,338.52,Apollo Meds,2027-09-22,18-01-2025,90.0,No,297.0,Rack A,488.0,Safe
MED8134,Vitamin C,Capsule,247.0,191.86,Caremed Pvt Ltd,2027-03-15,01-06-2025,92.0,Yes,42.0,Rack B,297.0,Safe
MED8135,Dolo 678,Tablet,479.0,211.59,Pharmaplus,2027-07-22,21-12-2025,27.0,Yes,32.0,Rack C,426.0,Safe
MED8136,Insulin,Injection,249.0,69.39,Medisupply Co.,2027-12-21,17-04-2025,16.0,Yes,178.0,Shelf 1,578.0,Safe
MED8137,Paracetamol,Capsule,393.0,103.61,Caremed Pvt Ltd,2027-09-16,09-12-2025,91.0,No,13.0,Rack C,482.0,Safe
MED8138,Metfromin,Tablet,404.0,96.51,Medisupply Co.,2027-07-08,09-06-2025,72.0,Yes,47.0,Rack C,412.0,Safe
MED8139,Amoxicillin,Capsule,490.0,26.15,Healthcare Distributors,2028-01-24,01-08-2025,36.0,No,259.0,Shelf 1,612.0,Safe
MED8140,Ibuprofen,Syrup,457.0,348.73,Healthcare Distributors,2028-04-10,23-04-2025,48.0,No,190.0,Rack A,689.0,Safe
MED8141,Azithromycin,Capsule,402.0,422.62,Healthcare Distributors,2026-09-14,21-02-2025,57.0,Yes,258.0,Shelf 2,115.0,Safe
MED8142,Ibuprofen,Capsule,12.0,204.02,Healthcare Distributors,2027-06-12,23-01-2025,17.0,Yes,252.0,Shelf 1,386.0,Safe
MED8143,Vitamin C,Injection,432.0,54.95,Caremed Pvt Ltd,2027-07-29,07-07-2025,81.0,No,8.0,Shelf 1,433.0,Safe
MED8144,Cetirizine,Tablet,95.0,114.16,Medisupply Co.,2026-03-23,04-08-2025,93.0,No,48.0,Shelf 1,-60.0,Expired
MED8145,Azithromycin,Syrup,112.0,416.12,Pharmaplus,2027-11-13,13-01-2025,79.0,No,135.0,Cold Storage,540.0,Safe
MED8146,Cetirizine,Injection,413.0,364.37,Healthcare Distributors,2027-03-17,16-08-2025,81.0,Yes,81.0,Shelf 2,299.0,Safe
MED8147,Paracetamol,Tablet,252.0,283.14,Healthcare Distributors,2027-01-14,19-06-2025,12.0,Yes,214.0,Rack A,237.0,Safe
MED8148,Omeprazole,Injection,42.0,166.48,Apollo Meds,2027-08-08,21-07-2025,74.0,Yes,29.0,Cold Storage,443.0,Safe
MED8149,Insulin,Injection,95.0,272.94,Caremed Pvt Ltd,2029-01-15,20-02-2025,90.0,Yes,61.0,Cold Storage,969.0,Safe
MED8150,Vitamin C,Tablet,77.0,331.73,Wellness Pharma,2026-09-07,26-01-2025,92.0,Yes,164.0,Cold Storage,108.0,Safe
MED8151,Omeprazole,Syrup,493.0,109.8,Wellness Pharma,2028-01-17,30-06-2025,34.0,No,3.0,Rack B,605.0,Safe
MED8152,Vitamin C,Capsule,186.0,358.89,Pharmaplus,2029-04-14,09-02-2025,67.0,Yes,178.0,Rack A,1058.0,Safe
MED8153,Metfromin,Syrup,355.0,14.93,Medisupply Co.,2027-11-10,16-10-2025,90.0,No,239.0,Rack B,537.0,Safe
MED8154,Vitamin C,Capsule,396.0,225.53,Apollo Meds,2027-05-30,06-07-2025,11.0,Yes,68.0,Rack A,373.0,Safe
MED8155,Dolo 679,Injection,65.0,409.39,Wellness Pharma,2026-09-08,16-05-2025,12.0,Yes,299.0,Shelf 2,109.0,Safe
MED8156,Insulin,Injection,224.0,483.08,Pharmaplus,2026-12-09,02-04-2025,51.0,No,145.0,Cold Storage,201.0,Safe
MED8157,Azithromycin,Tablet,289.0,333.76,Healthcare Distributors,2028-04-03,12-08-2025,73.0,Yes,43.0,Rack B,682.0,Safe
MED8158,Ibuprofen,Syrup,54.0,319.92,Healthcare Distributors,2027-09-06,18-12-2025,45.0,No,249.0,Cold Storage,472.0,Safe
MED8159,Vitamin C,Capsule,384.0,301.2,Wellness Pharma,2026-09-03,06-02-2025,58.0,Yes,286.0,Shelf 1,104.0,Safe
MED8160,Cetirizine,Syrup,500.0,280.41,Pharmaplus,2027-05-13,17-08-2025,64.0,Yes,150.0,Shelf 2,356.0,Safe
MED8161,Azithromycin,Capsule,218.0,199.96,Caremed Pvt Ltd,2028-05-08,26-03-2025,94.0,Yes,64.0,Shelf 1,717.0,Safe
MED8162,Cetirizine,Tablet,361.0,471.86,Healthcare Distributors,2028-05-22,08-09-2025,83.0,Yes,246.0,Rack A,731.0,Safe
MED8163,Paracetamol,Injection,463.0,259.92,Pharmaplus,2029-08-10,22-12-2025,76.0,No,72.0,Shelf 2,1176.0,Safe
MED8164,Omeprazole,Capsule,238.0,11.56,Caremed Pvt Ltd,2029-06-16,06-12-2025,18.0,No,241.0,Rack A,1121.0,Safe
MED8165,Insulin,Tablet,422.0,246.76,Wellness Pharma,2029-07-25,25-07-2025,36.0,No,106.0,Rack A,1160.0,Safe
MED8166,Vitamin C,Capsule,30.0,167.09,Pharmaplus,2029-01-25,05-08-2025,45.0,No,176.0,Rack B,979.0,Safe
MED8167,Omeprazole,Syrup,175.0,41.0,Caremed Pvt Ltd,2026-05-11,20-07-2025,10.0,No,222.0,Rack C,-11.0,Expired
MED8168,Vitamin C,Capsule,387.0,140.61,Healthcare Distributors,2026-12-04,13-03-2025,23.0,Yes,147.0,Rack C,196.0,Safe
MED8169,Metfromin,Capsule,280.0,252.43,Apollo Meds,2027-05-29,30-03-2025,72.0,No,49.0,Rack B,372.0,Safe
MED8170,Vitamin C,Injection,457.0,481.67,Pharmaplus,2026-06-19,28-10-2025,32.0,No,32.0,Rack C,28.0,Critical
MED8171,Dolo 678,Tablet,209.0,236.89,Apollo Meds,2028-02-27,10-02-2025,41.0,Yes,285.0,Rack B,646.0,Safe
MED8172,Insulin,Syrup,150.0,59.62,Pharmaplus,2026-10-28,15-05-2025,11.0,Yes,122.0,Cold Storage,159.0,Safe
MED8173,Paracetamol,Injection,259.0,452.97,Healthcare Distributors,2026-06-22,13-03-2025,51.0,Yes,133.0,Shelf 2,31.0,Warning
